id,title,category,location,hidden,start_time,end_time,cost,capacity,created_at,updated_at,organizer_id,available_places
573,Dog City,meeting,0101000020E6100000E793F01B8CEC4A40E547B1DADD753B40,false,2018-10-07 01:08:32.000000,2018-10-08 10:27:47.000000,40.76,90,2018-11-25 20:06:39.568035,2018-11-25 20:06:39.568035,1,90
574,Diamond City,other,0101000020E61000002326DC46ECEB4A40212E8D9BB38A3B40,false,2018-10-07 11:45:01.000000,2018-10-08 03:11:33.000000,81.79,17,2018-11-25 20:06:39.576044,2018-11-25 20:06:39.576044,1,17
576,Hoover Dam,football,0101000020E6100000184B72EA12F64A40F0300A2FA88A3B40,false,2018-10-07 17:25:49.000000,2018-10-08 01:46:29.000000,29.33,87,2018-11-25 20:06:39.590041,2018-11-25 20:06:39.590041,1,87
577,Vault 11,basketball,0101000020E61000008D11FC8964F24A408D3CF2F70E763B40,false,2018-10-07 13:57:13.000000,2018-10-08 15:12:11.000000,87.62,10,2018-11-25 20:06:39.595056,2018-11-25 20:06:39.595056,1,10
578,New Vegas,meeting,0101000020E6100000DBC4FAD276F94A40033DD74BB79F3B40,false,2018-10-07 03:34:13.000000,2018-10-08 20:20:31.000000,38.75,95,2018-11-25 20:06:39.601041,2018-11-25 20:06:39.601041,1,95
579,The Institute,freewalkingtours,0101000020E6100000EB69FD1CC4F54A404EF23BA72A8E3B40,false,2018-10-07 13:29:31.000000,2018-10-08 11:23:42.000000,94.18,5,2018-11-25 20:06:39.607041,2018-11-25 20:06:39.607041,1,5
580,Vault 11,volleyball,0101000020E61000000176868164ED4A4006B93EFD119E3B40,false,2018-10-07 00:26:16.000000,2018-10-08 17:27:56.000000,19.68,41,2018-11-25 20:06:39.612044,2018-11-25 20:06:39.612044,1,41
581,Goodsprings,freewalkingtours,0101000020E6100000C099B1E51AEC4A4041792327EA933B40,false,2018-10-07 16:51:56.000000,2018-10-08 19:43:35.000000,93.45,4,2018-11-25 20:06:39.618042,2018-11-25 20:06:39.618042,1,4
582,New Reno,meeting,0101000020E610000031BEBE6897F34A4088CA8C37BB883B40,false,2018-10-07 01:26:07.000000,2018-10-08 07:20:32.000000,19.54,22,2018-11-25 20:06:39.623039,2018-11-25 20:06:39.623039,1,22
584,Primm,other,0101000020E6100000A2AFEB3301EC4A40CCE91ED880A13B40,false,2018-10-07 00:07:48.000000,2018-10-08 08:19:38.000000,46.84,35,2018-11-25 20:06:39.637042,2018-11-25 20:06:39.637042,1,35
585,Vault 15,freewalkingtours,0101000020E61000002ACAA2A8F8F64A40B17CF99D0F9F3B40,false,2018-10-07 09:43:43.000000,2018-10-08 16:52:24.000000,20.77,60,2018-11-25 20:06:39.645046,2018-11-25 20:06:39.645046,1,60
586,Vault 101,freewalkingtours,0101000020E610000074E3502EC6ED4A4012CD9B5F629F3B40,false,2018-10-07 19:57:33.000000,2018-10-08 18:30:26.000000,78.72,92,2018-11-25 20:06:39.653044,2018-11-25 20:06:39.653044,1,92
587,Capital Wasteland,football,0101000020E61000006C8273A94CF34A40C49BB0669C7C3B40,false,2018-10-07 00:00:58.000000,2018-10-08 03:38:35.000000,32.04,22,2018-11-25 20:06:39.662041,2018-11-25 20:06:39.662041,1,22
588,Vault 101,meeting,0101000020E61000002F81386A7FF94A4092CE76DDC9943B40,false,2018-10-07 02:59:55.000000,2018-10-08 00:58:23.000000,15.28,9,2018-11-25 20:06:39.674038,2018-11-25 20:06:39.674038,1,9
589,Big MT,basketball,0101000020E6100000D8C7CE70D8F14A408F75149972843B40,false,2018-10-07 14:09:02.000000,2018-10-07 23:21:42.000000,58.35,25,2018-11-25 20:06:39.684047,2018-11-25 20:06:39.684047,1,25
590,Concord,meeting,0101000020E6100000DA7A27618BF24A409D7DD77437A93B40,false,2018-10-07 15:29:18.000000,2018-10-07 23:59:57.000000,41.33,80,2018-11-25 20:06:39.690044,2018-11-25 20:06:39.690044,1,80
591,Primm,football,0101000020E6100000C4BCCDE5A6ED4A400FAE954C55893B40,false,2018-10-07 19:49:09.000000,2018-10-08 08:10:43.000000,81.06,22,2018-11-25 20:06:39.699044,2018-11-25 20:06:39.699044,1,22
592,Vault 19,meeting,0101000020E61000004F706294E9EE4A40FABEA949518A3B40,false,2018-10-07 03:18:05.000000,2018-10-08 16:19:22.000000,55.38,54,2018-11-25 20:06:39.705041,2018-11-25 20:06:39.705041,1,54
593,Dog City,freewalkingtours,0101000020E61000006F51334180F84A40C47248EF038E3B40,false,2018-10-07 19:16:20.000000,2018-10-08 10:22:08.000000,22.22,30,2018-11-25 20:06:39.712041,2018-11-25 20:06:39.712041,1,30
594,Vault 15,other,0101000020E6100000A0F0F66593EF4A4029191C20B2A73B40,false,2018-10-07 19:03:52.000000,2018-10-08 17:36:16.000000,49.34,79,2018-11-25 20:06:39.720041,2018-11-25 20:06:39.720041,1,79
595,Concord,basketball,0101000020E6100000459CF6996FEF4A409F124001E1A53B40,false,2018-10-07 20:48:47.000000,2018-10-08 16:41:15.000000,11.23,53,2018-11-25 20:06:39.727041,2018-11-25 20:06:39.727041,1,53
597,Vault 22,other,0101000020E6100000C85BE9F48DF74A4096735E5D7A7F3B40,false,2018-10-07 15:22:14.000000,2018-10-08 10:03:56.000000,55.05,47,2018-11-25 20:06:39.742037,2018-11-25 20:06:39.742037,1,47
598,Vault 101,football,0101000020E61000003170222504F54A40BE86E57632963B40,false,2018-10-07 05:37:52.000000,2018-10-08 15:32:16.000000,38.45,96,2018-11-25 20:06:39.751040,2018-11-25 20:06:39.751040,1,96
599,Sloan,freewalkingtours,0101000020E61000009D45B86469F44A4009140DBEEEA83B40,false,2018-10-07 12:30:18.000000,2018-10-08 09:58:33.000000,28.63,55,2018-11-25 20:06:39.758038,2018-11-25 20:06:39.758038,1,55
600,Capital Wasteland,freewalkingtours,0101000020E6100000843CD6B6FFF04A40BF49FCD84F873B40,false,2018-10-07 08:42:24.000000,2018-10-08 19:51:56.000000,23.43,80,2018-11-25 20:06:39.769040,2018-11-25 20:06:39.769040,1,80
601,Little Lamplight,basketball,0101000020E61000008591D0806DF94A40963D632EDDA43B40,false,2018-10-07 05:19:06.000000,2018-10-08 18:05:17.000000,32.65,73,2018-11-25 20:06:39.776041,2018-11-25 20:06:39.776041,1,73
602,Vault 22,meeting,0101000020E610000098B9F623D6F64A40D50966DF2AAB3B40,false,2018-10-07 17:12:10.000000,2018-10-07 23:52:04.000000,61.72,100,2018-11-25 20:06:39.782044,2018-11-25 20:06:39.782044,1,100
605,Nellis Air Force Base,basketball,0101000020E61000007EBDE1F261F94A409ADC5201B3813B40,false,2018-10-07 14:13:26.000000,2018-10-08 09:15:54.000000,28.54,81,2018-11-25 20:06:39.800040,2018-11-25 20:06:39.800040,1,81
606,Vault 11,basketball,0101000020E6100000956AFA99B4F44A405C3BE7B117873B40,false,2018-10-07 00:12:37.000000,2018-10-08 15:17:03.000000,14.39,50,2018-11-25 20:06:39.805038,2018-11-25 20:06:39.805038,1,50
608,The Commonwealth,basketball,0101000020E6100000E4A312FEA3F34A40F00480ABDB7B3B40,false,2018-10-07 10:44:01.000000,2018-10-08 13:30:09.000000,73.46,17,2018-11-25 20:06:39.817041,2018-11-25 20:06:39.817041,1,17
610,Megaton,basketball,0101000020E6100000C163354464F74A402B0D52778F7C3B40,false,2018-10-07 17:23:01.000000,2018-10-08 14:11:11.000000,78.46,24,2018-11-25 20:06:39.828041,2018-11-25 20:06:39.828041,1,24
611,Sloan,volleyball,0101000020E61000007367E4A41CF14A409B9EF7CB2F8B3B40,false,2018-10-07 16:18:55.000000,2018-10-07 21:35:39.000000,97.64,82,2018-11-25 20:06:39.835042,2018-11-25 20:06:39.835042,1,82
614,Vault 22,volleyball,0101000020E610000053D0DFF077F24A405A9C8A183A7A3B40,false,2018-10-07 05:44:21.000000,2018-10-08 03:34:49.000000,51.15,34,2018-11-25 20:06:39.860041,2018-11-25 20:06:39.860041,1,34
615,Primm,basketball,0101000020E6100000BCA5ADF213EC4A40BCE62101FF713B40,false,2018-10-07 01:37:08.000000,2018-10-08 06:37:35.000000,22.59,26,2018-11-25 20:06:39.872037,2018-11-25 20:06:39.872037,1,26
616,Hoover Dam,volleyball,0101000020E6100000022EC765FDF34A4036FD2363907C3B40,false,2018-10-07 03:16:37.000000,2018-10-08 13:33:42.000000,50.46,68,2018-11-25 20:06:39.882044,2018-11-25 20:06:39.882044,1,68
618,Vault 22,other,0101000020E6100000B04A2431EDF04A408C3056BA22863B40,false,2018-10-07 17:29:39.000000,2018-10-08 08:24:02.000000,24.98,5,2018-11-25 20:06:39.895039,2018-11-25 20:06:39.895039,1,5
619,Nipton,football,0101000020E6100000053B473F63F24A404B2A3B02E9713B40,false,2018-10-07 16:10:35.000000,2018-10-08 06:17:09.000000,77.09,80,2018-11-25 20:06:39.903040,2018-11-25 20:06:39.903040,1,80
620,Concord,basketball,0101000020E6100000D2F924C181ED4A402E06C90F12A53B40,false,2018-10-07 16:23:46.000000,2018-10-08 16:20:15.000000,71.92,43,2018-11-25 20:06:39.908038,2018-11-25 20:06:39.908038,1,43
621,Vault 19,football,0101000020E6100000A507FF982AF24A409FD00FD7B8AB3B40,false,2018-10-07 13:41:28.000000,2018-10-08 00:44:34.000000,13.89,69,2018-11-25 20:06:39.916052,2018-11-25 20:06:39.916052,1,69
622,Anchorage,meeting,0101000020E6100000935285F214EE4A40902B95E620853B40,false,2018-10-07 06:02:51.000000,2018-10-08 02:12:43.000000,31.86,71,2018-11-25 20:06:39.922038,2018-11-25 20:06:39.922038,1,71
623,Diamond City,freewalkingtours,0101000020E6100000D437EA3697F74A403740EFAEC47A3B40,false,2018-10-07 05:55:47.000000,2018-10-08 04:42:55.000000,91.83,83,2018-11-25 20:06:39.927037,2018-11-25 20:06:39.927037,1,83
625,Little Lamplight,meeting,0101000020E61000009915B77F6FF74A409E2EDDB701823B40,false,2018-10-07 07:37:10.000000,2018-10-08 09:48:53.000000,78.71,48,2018-11-25 20:06:39.941036,2018-11-25 20:06:39.941036,1,48
626,Vault 111,other,0101000020E61000000898504041F74A407864C7385A873B40,false,2018-10-07 20:49:17.000000,2018-10-08 10:00:43.000000,94.25,40,2018-11-25 20:06:39.948047,2018-11-25 20:06:39.948047,1,40
627,Big MT,freewalkingtours,0101000020E6100000254F839E68F14A4011E809C9C07F3B40,false,2018-10-07 05:29:50.000000,2018-10-08 13:10:05.000000,40.87,21,2018-11-25 20:06:39.954044,2018-11-25 20:06:39.954044,1,21
628,Concord,basketball,0101000020E6100000092217545AEE4A400562531AC6933B40,false,2018-10-07 02:50:04.000000,2018-10-08 19:29:12.000000,30.83,72,2018-11-25 20:06:39.962035,2018-11-25 20:06:39.962035,1,72
629,New Vegas,freewalkingtours,0101000020E6100000F1B777942CF74A40759AC0B9459E3B40,false,2018-10-07 05:22:58.000000,2018-10-08 18:56:11.000000,27.04,14,2018-11-25 20:06:39.971041,2018-11-25 20:06:39.971041,1,14
630,Goodsprings,meeting,0101000020E6100000FA616D1316F44A40DB7CC87AFE753B40,false,2018-10-07 12:58:53.000000,2018-10-08 06:30:23.000000,85.88,13,2018-11-25 20:06:39.978039,2018-11-25 20:06:39.978039,1,13
631,Anchorage,freewalkingtours,0101000020E61000002E65656CDFEE4A40DA42AF2088913B40,false,2018-10-07 09:55:21.000000,2018-10-08 02:49:49.000000,62.17,6,2018-11-25 20:06:39.984042,2018-11-25 20:06:39.984042,1,6
632,Vault 111,basketball,0101000020E610000015756AE8D6F04A405F69771BB58A3B40,false,2018-10-07 10:32:44.000000,2018-10-08 01:04:58.000000,41.75,89,2018-11-25 20:06:39.989041,2018-11-25 20:06:39.989041,1,89
633,Vault 13,meeting,0101000020E610000055BEE833C8F54A40567EAB4A8A933B40,false,2018-10-07 10:38:29.000000,2018-10-08 07:45:42.000000,11.11,77,2018-11-25 20:06:39.994042,2018-11-25 20:06:39.994042,1,77
634,Vault 111,football,0101000020E61000000CD0E0F3B6F34A408B275558E08F3B40,false,2018-10-07 11:51:33.000000,2018-10-08 17:38:56.000000,74.76,38,2018-11-25 20:06:40.000041,2018-11-25 20:06:40.000041,1,38
635,Sloan,volleyball,0101000020E61000006C9F58E46AF84A40070D4967CD843B40,false,2018-10-07 17:30:52.000000,2018-10-08 04:18:59.000000,80.46,91,2018-11-25 20:06:40.005042,2018-11-25 20:06:40.005042,1,91
636,Anchorage,volleyball,0101000020E610000021D3AF75BAEF4A4073DAE74E79A53B40,false,2018-10-07 04:17:26.000000,2018-10-07 21:19:40.000000,27.29,54,2018-11-25 20:06:40.010041,2018-11-25 20:06:40.010041,1,54
637,Vault 111,freewalkingtours,0101000020E6100000F97D8E0237F24A40163BA92B2A753B40,false,2018-10-07 10:52:33.000000,2018-10-08 07:31:25.000000,52.72,83,2018-11-25 20:06:40.016041,2018-11-25 20:06:40.016041,1,83
638,Concord,freewalkingtours,0101000020E6100000CDA92C9206F34A40369B9C3E93893B40,false,2018-10-07 00:24:35.000000,2018-10-08 10:18:08.000000,17.43,92,2018-11-25 20:06:40.021041,2018-11-25 20:06:40.021041,1,92
639,Lexington,volleyball,0101000020E6100000C2A1BBCB18F34A40C90A73569B713B40,false,2018-10-07 11:42:06.000000,2018-10-08 15:17:20.000000,57.51,18,2018-11-25 20:06:40.026042,2018-11-25 20:06:40.026042,1,18
640,Diamond City,volleyball,0101000020E610000004263B69A8EE4A4004B5F8A4188B3B40,false,2018-10-07 09:31:54.000000,2018-10-08 11:35:30.000000,97.85,91,2018-11-25 20:06:40.033038,2018-11-25 20:06:40.033038,1,91
641,Vault 101,freewalkingtours,0101000020E6100000A55D1352F5F64A4015BDCFFC05883B40,false,2018-10-07 13:28:30.000000,2018-10-08 04:22:45.000000,79.69,44,2018-11-25 20:06:40.039049,2018-11-25 20:06:40.039049,1,44
642,Vault 101,other,0101000020E61000000AA6C10A92F44A40EC547C8E51A13B40,false,2018-10-07 12:14:38.000000,2018-10-07 21:43:19.000000,83.38,80,2018-11-25 20:06:40.047058,2018-11-25 20:06:40.047058,1,80
643,Vault City,volleyball,0101000020E6100000E76D9872EAF34A40988AD740498A3B40,false,2018-10-07 04:29:38.000000,2018-10-08 04:59:59.000000,15.92,76,2018-11-25 20:06:40.057036,2018-11-25 20:06:40.057036,1,76
644,Vault 19,other,0101000020E6100000DF86A9B054F04A404BCC917A9BA93B40,false,2018-10-07 15:43:35.000000,2018-10-08 19:06:53.000000,50.93,76,2018-11-25 20:06:40.068037,2018-11-25 20:06:40.068037,1,76
645,Vault 101,football,0101000020E61000003E219D8B68F64A405D7DDB6812873B40,false,2018-10-07 09:15:30.000000,2018-10-08 04:13:58.000000,30.38,72,2018-11-25 20:06:40.076041,2018-11-25 20:06:40.076041,1,72
646,New Reno,freewalkingtours,0101000020E610000081E7FE10ADF44A40E26372CD217E3B40,false,2018-10-07 15:09:48.000000,2018-10-07 22:03:03.000000,28.39,33,2018-11-25 20:06:40.085045,2018-11-25 20:06:40.085045,1,33
647,Vault 101,meeting,0101000020E6100000862541B1B3F44A40AD9155BB0CAB3B40,false,2018-10-07 03:12:04.000000,2018-10-08 06:16:42.000000,93.25,88,2018-11-25 20:06:40.090042,2018-11-25 20:06:40.090042,1,88
648,New Vegas,football,0101000020E6100000D4318A61A2F94A40073C0A9A99A43B40,false,2018-10-07 10:35:04.000000,2018-10-08 10:37:17.000000,51.07,57,2018-11-25 20:06:40.099036,2018-11-25 20:06:40.099036,1,57
649,Vault 15,freewalkingtours,0101000020E6100000CD03E40C12F04A4044F51216BBAB3B40,false,2018-10-07 03:11:53.000000,2018-10-07 22:07:02.000000,24.04,90,2018-11-25 20:06:40.105041,2018-11-25 20:06:40.105041,1,90
650,Hoover Dam,freewalkingtours,0101000020E61000002A9F4022F5EF4A4088D179C699713B40,false,2018-10-07 08:58:49.000000,2018-10-07 21:00:03.000000,73.71,41,2018-11-25 20:06:40.112041,2018-11-25 20:06:40.112041,1,41
652,New Vegas,meeting,0101000020E61000004AE02629FDEF4A40AE00DFE1B7803B40,false,2018-10-07 18:19:41.000000,2018-10-08 12:47:56.000000,66.51,87,2018-11-25 20:06:40.125042,2018-11-25 20:06:40.125042,1,87
653,Big town,basketball,0101000020E61000009482C84B3AF94A40FBA55EAC33763B40,false,2018-10-07 18:20:38.000000,2018-10-07 23:04:58.000000,39.92,16,2018-11-25 20:06:40.133047,2018-11-25 20:06:40.133047,1,16
654,Vault 3,football,0101000020E6100000DF9480FA97ED4A40A29508EA289E3B40,false,2018-10-07 05:39:04.000000,2018-10-08 03:58:14.000000,83.92,6,2018-11-25 20:06:40.139041,2018-11-25 20:06:40.139041,1,6
655,Vault 81,football,0101000020E6100000BAE8943163F94A40E4DFDB662C823B40,false,2018-10-07 16:55:40.000000,2018-10-08 00:36:59.000000,55.27,38,2018-11-25 20:06:40.149052,2018-11-25 20:06:40.149052,1,38
656,Vault 3,other,0101000020E6100000E68A16EC6AEE4A40CC38E131CC993B40,false,2018-10-07 00:20:36.000000,2018-10-08 17:49:42.000000,67.73,28,2018-11-25 20:06:40.155037,2018-11-25 20:06:40.155037,1,28
657,Hoover Dam,other,0101000020E6100000D8EE5EF30DF04A4069085C066F7B3B40,false,2018-10-07 19:17:49.000000,2018-10-07 22:39:13.000000,98.72,99,2018-11-25 20:06:40.163044,2018-11-25 20:06:40.163044,1,99
658,Dog City,volleyball,0101000020E61000004E4ECBE1F2F24A4025F5719ED59E3B40,false,2018-10-07 03:09:11.000000,2018-10-07 21:51:40.000000,74.39,46,2018-11-25 20:06:40.172036,2018-11-25 20:06:40.172036,1,46
659,Vault 81,meeting,0101000020E6100000AF0C25FAE1F54A406FD202D099893B40,false,2018-10-07 11:48:26.000000,2018-10-08 04:34:03.000000,44.51,11,2018-11-25 20:06:40.178039,2018-11-25 20:06:40.178039,1,11
660,New Reno,freewalkingtours,0101000020E61000008099EB2139F74A40438A83EF24793B40,false,2018-10-07 08:45:53.000000,2018-10-08 02:28:50.000000,27.34,3,2018-11-25 20:06:40.184043,2018-11-25 20:06:40.184043,1,3
661,Vault 101,freewalkingtours,0101000020E6100000313E5F80B6F04A40A45F9B4297923B40,false,2018-10-07 03:05:02.000000,2018-10-08 17:48:57.000000,77.63,17,2018-11-25 20:06:40.189041,2018-11-25 20:06:40.189041,1,17
662,Vault 19,other,0101000020E6100000F1B6F00479F54A40352A05C106A13B40,false,2018-10-07 00:30:50.000000,2018-10-08 12:57:23.000000,99.48,3,2018-11-25 20:06:40.200038,2018-11-25 20:06:40.200038,1,3
663,Concord,football,0101000020E61000006D0684FC59F04A40B5E51C8E31903B40,false,2018-10-07 05:45:13.000000,2018-10-08 11:36:56.000000,32.46,32,2018-11-25 20:06:40.207041,2018-11-25 20:06:40.207041,1,32
664,Vault 19,meeting,0101000020E61000005D20623EFDF64A40C887DD1A79803B40,false,2018-10-07 17:55:46.000000,2018-10-08 01:35:11.000000,41.46,76,2018-11-25 20:06:40.214040,2018-11-25 20:06:40.214040,1,76
665,Primm,freewalkingtours,0101000020E610000036B550BF70F74A402F8C02FAF5753B40,false,2018-10-07 06:11:33.000000,2018-10-08 02:55:08.000000,50.87,78,2018-11-25 20:06:40.219041,2018-11-25 20:06:40.219041,1,78
666,Nipton,other,0101000020E6100000F1694CC152F04A4020A5939A0C7B3B40,false,2018-10-07 11:37:34.000000,2018-10-08 11:51:23.000000,84.59,9,2018-11-25 20:06:40.224039,2018-11-25 20:06:40.224039,1,9
667,Diamond City,freewalkingtours,0101000020E61000000779A98ECBF14A403C6B0A8C0DAB3B40,false,2018-10-07 13:16:28.000000,2018-10-08 02:36:55.000000,28.47,42,2018-11-25 20:06:40.230048,2018-11-25 20:06:40.230048,1,42
668,Vault City,basketball,0101000020E610000089A98519CEED4A40C2B4866E79863B40,false,2018-10-07 12:11:05.000000,2018-10-08 18:35:11.000000,41.72,79,2018-11-25 20:06:40.236042,2018-11-25 20:06:40.236042,1,79
669,Anchorage,freewalkingtours,0101000020E610000018D2A4B652F14A400A86326E5E783B40,false,2018-10-07 08:23:02.000000,2018-10-08 12:47:24.000000,60.06,94,2018-11-25 20:06:40.244046,2018-11-25 20:06:40.244046,1,94
670,Sloan,meeting,0101000020E61000003509AACD17F24A4042B009B0FF853B40,false,2018-10-07 05:38:11.000000,2018-10-08 01:49:59.000000,28.96,95,2018-11-25 20:06:40.254050,2018-11-25 20:06:40.254050,1,95
671,Hoover Dam,football,0101000020E6100000DAEB2B6DC9F54A4034A4913D87793B40,false,2018-10-07 14:02:55.000000,2018-10-08 10:00:21.000000,36.69,93,2018-11-25 20:06:40.266042,2018-11-25 20:06:40.266042,1,93
672,Vault City,basketball,0101000020E6100000DD7F10F394F84A408C9D95D38AA53B40,false,2018-10-07 01:49:53.000000,2018-10-08 08:50:25.000000,55.66,26,2018-11-25 20:06:40.276037,2018-11-25 20:06:40.276037,1,26
674,Primm,freewalkingtours,0101000020E610000022771199A4F74A4025E2390277A73B40,false,2018-10-07 17:58:36.000000,2018-10-07 21:39:57.000000,13.53,4,2018-11-25 20:06:40.295043,2018-11-25 20:06:40.295043,1,4
676,Big MT,basketball,0101000020E61000002733946CFBEE4A40FCFDF785B89C3B40,false,2018-10-07 04:19:06.000000,2018-10-07 21:58:53.000000,95.82,97,2018-11-25 20:06:40.309038,2018-11-25 20:06:40.309038,1,97
677,Red Rock Canyon,other,0101000020E61000000D827D4142F44A401DA6BEEC6BAA3B40,false,2018-10-07 17:52:19.000000,2018-10-08 14:39:21.000000,11.12,91,2018-11-25 20:06:40.319037,2018-11-25 20:06:40.319037,1,91
678,Vault 19,basketball,0101000020E61000009673804461F64A408109C6C5A4873B40,false,2018-10-07 16:49:38.000000,2018-10-08 08:50:49.000000,48.95,89,2018-11-25 20:06:40.325036,2018-11-25 20:06:40.325036,1,89
679,Diamond City,basketball,0101000020E61000004FEF57BA75EF4A40CAA3D270429C3B40,false,2018-10-07 03:40:59.000000,2018-10-08 17:16:44.000000,48.31,38,2018-11-25 20:06:40.337041,2018-11-25 20:06:40.337041,1,38
680,Goodsprings,other,0101000020E61000009DF04C08F8ED4A40F7DC5EE052953B40,false,2018-10-07 16:17:14.000000,2018-10-08 09:32:37.000000,39.26,34,2018-11-25 20:06:40.343038,2018-11-25 20:06:40.343038,1,34
681,Megaton,football,0101000020E61000006A64F43FF4F04A40E1D953B506753B40,false,2018-10-07 07:19:23.000000,2018-10-08 12:53:56.000000,51.35,21,2018-11-25 20:06:40.354039,2018-11-25 20:06:40.354039,1,21
682,Big town,volleyball,0101000020E610000082838C24C9F14A4086EC6B779F9C3B40,false,2018-10-07 05:30:00.000000,2018-10-08 11:59:15.000000,10.59,42,2018-11-25 20:06:40.365040,2018-11-25 20:06:40.365040,1,42
683,Nipton,volleyball,0101000020E6100000EE5B8FC8B1F84A40AA875DA2658E3B40,false,2018-10-07 05:27:39.000000,2018-10-08 06:29:13.000000,30.32,95,2018-11-25 20:06:40.373043,2018-11-25 20:06:40.373043,1,95
685,Lexington,meeting,0101000020E610000041AE66B5CDF84A407278E63B5D883B40,false,2018-10-07 13:01:36.000000,2018-10-08 03:39:52.000000,66.83,33,2018-11-25 20:06:40.387038,2018-11-25 20:06:40.387038,1,33
686,Megaton,football,0101000020E6100000E4F47A6C06F54A40293D073D0C743B40,false,2018-10-07 18:31:55.000000,2018-10-08 03:08:40.000000,52.14,13,2018-11-25 20:06:40.391037,2018-11-25 20:06:40.391037,1,13
687,Anchorage,volleyball,0101000020E61000007A0E123308F84A4086B97FE2D1A33B40,false,2018-10-07 11:34:51.000000,2018-10-08 07:56:25.000000,27.04,21,2018-11-25 20:06:40.396038,2018-11-25 20:06:40.396038,1,21
688,Big town,meeting,0101000020E6100000F3A1B03FBDF24A40B7DB6DBA35A23B40,false,2018-10-07 01:07:33.000000,2018-10-08 04:46:17.000000,32.61,7,2018-11-25 20:06:40.401037,2018-11-25 20:06:40.401037,1,7
689,Vault 111,volleyball,0101000020E61000000CC69AC480F24A408CE4C239EF843B40,false,2018-10-07 13:47:37.000000,2018-10-08 18:57:13.000000,54.24,44,2018-11-25 20:06:40.405038,2018-11-25 20:06:40.405038,1,44
690,Raven Rock,basketball,0101000020E6100000E73D96F977ED4A40536DADF58E943B40,false,2018-10-07 09:26:27.000000,2018-10-08 09:25:38.000000,34.77,35,2018-11-25 20:06:40.410036,2018-11-25 20:06:40.410036,1,35
691,Raven Rock,freewalkingtours,0101000020E6100000D12C11E803F34A40CDDF4BEDE1A03B40,false,2018-10-07 18:10:07.000000,2018-10-08 18:34:42.000000,39.31,82,2018-11-25 20:06:40.416038,2018-11-25 20:06:40.416038,1,82
